OP_CODIGO,OP_AMBITO,OP_NOMBRE,OP_SIGLAS,ANIO
17043.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17044.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17045.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17046.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17047.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17048.0,PARROQUIAL,MOVIMIENTO PUEBLO NUEVO,MPN,2009
17049.0,PARROQUIAL,MOVIMIENTO RUMINAHUI TIERRA SAGRADA,MRTS,2009
17050.0,PARROQUIAL,MOVIMIENTO RUMINAHUI TIERRA SAGRADA,MRTS,2009
17057.0,PARROQUIAL,PACTO SOLIDARIO HUMANO Y PRODUCTIVO,PSHP,2009
17058.0,PARROQUIAL,MOVIMIENTO JUVENTUD CALACALENA,MJC,2009
17067.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE POR LA DIGNIDAD DE AMAGUANA,MIDA,2009
17070.0,PARROQUIAL,MOVIMIENTO DIGNIDAD DE PINTAG,MDP,2009
17086.0,PARROQUIAL,MOVIMIENTO LIBERTAD Y TRABAJO,MLT,2009
17087.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE TANDAPI,MIT,2009
17088.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE VANGUARDIA,MIV,2009
17089.0,PARROQUIAL,MOVIMIENTO RENACER PARROQUIAL,MRP,2009
17090.0,PARROQUIAL,FRENTE DE UNIDAD PARROQUIAL,FUP,2009
17091.0,PARROQUIAL,MOVIMIENTO DE ACCION GUAYLLABAMBENA,MAG,2009
17092.0,PARROQUIAL,MOVIMIENTO FUERZA INNOVADORA NACIONAL,MFIN,2009
17093.0,PARROQUIAL,MOVIMIENTO POLITICO TEJIENDO FUTURO,MPTF,2009
17094.0,PARROQUIAL,MOVIMIENTO GUALEANOS AL CAMBIO,MGAC,2009
17095.0,PARROQUIAL,MOVIMIENTO LATINOAMERICANO DE RENOVACION PROCESAL,MLRP,2009
17096.0,PARROQUIAL,MOVIMIENTO ACCION HORIZONTE,MAH,2009
17097.0,PARROQUIAL,MOVIMIENTO QUINCHE VISION DE PROGRESO,MQVP,2009
17098.0,PARROQUIAL,MOVIMIENTO CHECA INDEPENDIENTE,MCHI,2009
17099.0,PARROQUIAL,MOVIMIENTO DE PARTICIPACION CALACALI,MPC,2009
17100.0,PARROQUIAL,MOVIMIENTO ALANGASI,MA,2009
17101.0,PARROQUIAL,MOVIMIENTO UNIDAD PUELLARENA,MUP,2009
17102.0,PARROQUIAL,ACCION PARTICIPATIVA CIUDADANA,APC,2009
17103.0,PARROQUIAL,MOVIMIENTO REVOLUCIONARIO DE INTEGRACION PIFENA,MRIP,2009
17104.0,PARROQUIAL,MOVIMIENTO LATINOAMERICANO DE RENOVACION PROCESAL,MLRP,2009
17105.0,PARROQUIAL,MOVIMIENTO NUEVA ESPERANZA,MNE,2009
17106.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17107.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17108.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17109.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17110.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17111.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17112.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17113.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17114.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17115.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17116.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE UNIDOS POR EL CAMBIO,MIUC,2009
17117.0,PARROQUIAL,JUVENTUD RENOVADORA YARUQUENA,JRY,2009
17118.0,PARROQUIAL,MOVIMIENTO SOCIALDEMOCRATA,MS,2009
17119.0,PARROQUIAL,FUERZA SAN ANTONIO,FSA,2009
17120.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE FRENTE DE INTEGRACION COMUNITARIA,MIFIC,2009
17121.0,PARROQUIAL,ORGANIZACION CIUDADANA SAN ANTONIO,OCSA,2009
17122.0,PARROQUIAL,MOVIMIENTO SAN ANTONIO UNIDO,MSAU,2009
17129.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE DE INTEGRACION ZAMBICENA,MIIZ,2009
17133.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17136.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17155.0,PARROQUIAL,MOVIMIENTO DE INTEGRACION PARROQUIAL,MDIP,2009
17157.0,PARROQUIAL,MOVIMIENTO RURAL METROPOLITANO,MRM,2009
17161.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE INTEGRACION Y PROGRESO,MIIP,2009
17162.0,PARROQUIAL,FUERZA MALCHINGUI DIGNIDAD Y TRABAJO,FMDT,2009
18050.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE UNIDAD Y DESARROLLO CUNCHIBAMBA,MIUDC,2009
18061.0,PARROQUIAL,MOVIMIENTO FUERZA INDEPENDIENTE DE PICAIHUA,FIP,2009
18064.0,PARROQUIAL,MOVIMIENTO PINLLO INDEPENDIENTE,MPI,2009
18065.0,PARROQUIAL,MOVIMIENTO ALTERNATIVO DEMOCRATICO,MAD,2009
18068.0,PARROQUIAL,MOVIMIENTO ALTERNATIVO PARA EL CAMBIO,MAC,2009
19049.0,PARROQUIAL,"MOVIMIENTO LIBERTAD, FUERZA Y CAMBIO",MLFC,2009
19050.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE RENOVADOR POR EL CAMBIO DE TIMBARA,MIRCT,2009
1.0,NACIONAL,PARTIDO ROLDOSISTA ECUATORIANO,PRE,2013
2.0,NACIONAL,PARTIDO MOVIMIENTO POPULAR DEMOCRATICO,MPD,2013
3.0,NACIONAL,MOVIMIENTO ALIANZA PAIS PATRIA ALTIVA I SOBERANA,MPAIS,2013
4.0,NACIONAL,"PARTIDO SOCIEDAD PATRIOTICA ""21 DE ENERO""",PSP,2013
5.0,NACIONAL,MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK,MUPP,2013
6.0,NACIONAL,PARTIDO AVANZA,AVANZA,2013
7.0,NACIONAL,ALIANZA UNIDAD PLURINACIONAL DE LAS IZQUIERDAS,MPD/MUPP,2013
8.0,NACIONAL,MOVIMIENTO CREO CREANDO OPORTUNIDADES,CREO,2013
9.0,NACIONAL,PARTIDO RENOVADOR INSTITUCIONAL ACCION NACIONAL,PRIAN,2013
10.0,NACIONAL,PARTIDO SOCIALISTA FRENTE AMPLIO,PS-FA,2013
11.0,NACIONAL,PARTIDO SOCIAL CRISTIANO,PSC,2013
12.0,NACIONAL,MOVIMIENTO RUPTURA,RUPTURA,2013
13.0,NACIONAL,MOVIMIENTO SUMA SOCIEDAD UNIDA MAS ACCION,SUMA,2013
14.0,NACIONAL,ALIANZA MOVIMIENTO ALIANZA PAIS PATRIA ALTIVA I SOBERANA - PARTIDO SOCIALISTA FRENTE AMPLIO,MPAIS/PS-FA,2013
15.0,NACIONAL,ALIANZA: MOVIMIENTO ALIANZA PAIS PATRIA ALTIVA I SOBERANA / MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK,MPAIS/MUPP,2013
1001.0,PROVINCIAL,MOVIMIENTO IGUALDAD,MI,2013
1002.0,PROVINCIAL,PARTICIPA DEMOCRACIA RADICAL,PDR,2013
1003.0,PROVINCIAL,UNIDAD PLURINACIONAL AZUAY PRIMERO ACOSTA PRESIDENTE,PDR/MUPP/MPD,2013
4001.0,PROVINCIAL,MOVIMIENTO SOCIAL CONSERVADOR DEL CARCHI,MSC,2013
4002.0,PROVINCIAL,MOVIMIENTO LIBERTAD Y CAMBIO,LC,2013
4003.0,PROVINCIAL,MOVIMIENTO INTEGRACION DEMOCRATICA DEL CARCHI,IDC,2013
4004.0,PROVINCIAL,MOVIMIENTO DE ACCION SOCIAL,MAS,2013
4005.0,PROVINCIAL,ALIANZA AVANZA - MAS,AVANZA-MAS,2013
5001.0,PROVINCIAL,ALIANZA PARTIDO AVANZA PARTIDO SOCIALISTA FRENTE AMPLIO,AVANZA/PS-FA,2013
6001.0,PROVINCIAL,ALIANZA MOVIMIENTO ALIANZA PAIS PATRIA ALTIVA I SOBERANA - MOVIMIENTO DE UNIDAD PLURINACIONAL DE PACHAKUTIK,MPAIS/MUPP,2013
6002.0,PROVINCIAL,MOVIMIENTO AMAUTA YUYAY,MAY,2013
7001.0,PROVINCIAL,MOVIMIENTO AUTONOMICO REGIONAL,MAR,2013
7002.0,PROVINCIAL,ALIANZA: MOVIMIENTO ALIANZA PAIS PATRIA ALTIVA I SOBERANA - MOVIMIENTO AUTONOMICO REGIONAL,MPAIS/MAR,2013
8001.0,PROVINCIAL,MOVIMIENTO PUEBLO,PUEBLO,2013
9001.0,PROVINCIAL,MOVIMIENTO MADERA DE GUERRERO,MDG,2013
9002.0,PROVINCIAL,ALIANZA PARTIDO SOCIAL CRISTIANO - MADERA DE GUERRERO,PSC/MDG,2013
11001.0,PROVINCIAL,MOVIMIENTO ACCION REGIONAL POR LA EQUIDAD,ARE,2013
11003.0,PROVINCIAL,MOVIMIENTO CONVOCATORIA POR LA UNIDAD PROVINCIAL,CUP,2013
12001.0,PROVINCIAL,ALIANZA: PARTIDO SOCIAL CRISTIANO - MOVIMIENTO CREO CREANDO OPORTUNIDADES,PSC/CREO,2013
13002.0,PROVINCIAL,MOVIMIENTO DE ACCION CIVICA HUMANISTA POR LA ETICA EL TRABAJO I EQUIDAD,MACHETE,2013
13003.0,PROVINCIAL,CREO - MACHETE LISTA 21-61,CREO/MACHETE,2013
13004.0,PROVINCIAL,MOVIMIENTO UNIDAD PRIMERO,MUP,2013
13005.0,PROVINCIAL,ALIANZA PAIS - UNIDAD PRIMERO,MPAIS/MUP,2013
14001.0,PROVINCIAL,MOVIMIENTO POLITICO FUERZA AMAZONICA,MIFA,2013
14002.0,PROVINCIAL,ALIANZA AVANZA / PS-FA,AVANZA/PS-FA,2013
16002.0,PROVINCIAL,MOVIMIENTO POLITICO UNIDOS POR PASTAZA,UP,2013
18001.0,PROVINCIAL,MOVIMIENTO CIVICO POR AMBATO Y TUNGURAHUA,MCAT,2013
18002.0,PROVINCIAL,TIEMPO DE CAMBIO,MTC,2013
18003.0,PROVINCIAL,ALIANZA CREO-TIEMPO DE CAMBIO-PSC,CREO/MTC/PSC,2013
20001.0,PROVINCIAL,MOVIMIENTO REENCUENTRO YA,REENCUENTRO YA,2013
20002.0,PROVINCIAL,MOVIMIENTO ARCHIPIELAGO !SI!,ARCHIPIELAGO !SI!,2013
20003.0,PROVINCIAL,MOVIMIENTO DE IDENTIDAD PROVINCIAL,MOVIMIENTO DE IDENTIDAD PROVINCIAL,2013
20004.0,PROVINCIAL,"ALIANZA: ""JUNTOS VENCEREMOS POR UN GALAPAGOS MEJOR""",MOVIMIENTO DE IDENTIDAD PROVINCIAL/PS-FA,2013
22003.0,PROVINCIAL,MOVIMIENTO DEL PUEBLO,MP,2013
23002.0,PROVINCIAL,MOVIMIENO POLITICO SOMOS SANTO DOMINGO,MPSSD,2013
23003.0,PROVINCIAL,MOVIMIENTO ALIANZA TSACHILA,A-TSA,2013
24001.0,PROVINCIAL,MOVIMIENTO PENINSULAR CREYENDO EN NUESTRA GENTE,MPCG,2013
24003.0,PROVINCIAL,MOVIMIENTO FRENTE DE LUCHA CIUDADANA,FLC,2013
24004.0,PROVINCIAL,MOVIMIENTO FRENTE AMPLIO PUEBLO UNIDO,FAPU,2013
2.0,NACIONAL,ALIANZA CREO  - SUMA,CREO/SUMA,2017
3.0,PROVINCIAL,CREO - SUMA - PARTICIPA,CREO/SUMA/MPDR,2017
6.0,PROVINCIAL,ALIANZA POR LA INTEGRACION BOLIVARENSE,CREO/SI ARI,2017
7.0,PROVINCIAL,ALIANZA CREO - SUMA - MAC,CREO/SUMA/MAC,2017
8.0,PROVINCIAL,ALIANZA CREO-SUMA-MOA,CREO/SUMA/MOA,2017
11.0,PROVINCIAL,ALIANZA SUMA - CAMBIO,SUMA/MPPC,2017
14.0,PROVINCIAL,ALIANZA POR EL CAMBIO IZQUIERDA DEMOCRATICA-UNIDAD POPULAR,ID/UP,2017
15.0,PROVINCIAL,ALIANZA CREO SUMA ALIANZA TSACHILA,CREO/SUMA/MPAT,2017
16.0,NACIONAL,ACUERDO POR EL CAMBIO,ID/UP/MUPP,2017
17.0,PROVINCIAL,ACUERDO POR EL CAMBIO,UP/MUPP,2017
18.0,PROVINCIAL,ALIANZA PSC-TIEMPO DE CAMBIO,PSC/MTC,2017
24.0,PROVINCIAL,PSC 6 - MADERA DE GUERRERO,PSC/MMDG,2017
25.0,PROVINCIAL,ALIANZA VAMOS POR LA UNIDAD,PSC/MVA,2017
26.0,PROVINCIAL,ALIANZA LA 1RA ALIANZA PROVINCIAL POR EL CAMBIO,PPA/MC,2017
28.0,PROVINCIAL,ACUERDO POR EL CAMBIO,ID/MUPP/MCUP/UP,2017
29.0,PROVINCIAL,ALIANZA ACUERDO POR EL CAMBIO,ID/UP,2017
31.0,PROVINCIAL,ALIANZA JUNTOS POR IMBABURA 12-18,ID/MUPP,2017
32.0,PROVINCIAL,CENTRO DEMOCRATICO - IZQUIERDA DEMOCRATICA 1-12,CDN/ID,2017
33.0,PROVINCIAL,ACUERDO PROVINCIAL POR EL CAMBIO,CDN/UP/ID,2017
34.0,PROVINCIAL,ACUERDO PROVINCIAL POR EL CAMBIO ZAMORA CHINCHIPE,ID/MUPP,2017
35.0,PROVINCIAL,ALIANZA 35-18 CHIMBORAZO,MPAIS/MUPP,2017
36.0,PROVINCIAL,ALIANZA CREO-AMAUTA YUYAY,CREO/MAY,2017
37.0,PROVINCIAL,ACUERDO POR EL CAMBIO,UP/MUPP/MCAT,2017
38.0,PROVINCIAL,ALIANZA ACUERDO PROVINCIAL POR EL CAMBIO,UP/ID,2017
39.0,PROVINCIAL,ACUERDO NACIONAL POR EL CAMBIO PASTAZA,ID/MUPP,2017
41.0,PROVINCIAL,CONCERTACION PATRIOTICA,PSP/MC,2017
42.0,NACIONAL,ACUERDO MOVIMIENTO ALIANZA PAIS - PARTIDO SOCIALISTA ECUATORIANO,MPAIS/PSE,2017
45.0,PROVINCIAL,ACUERDO POR EL CAMBIO,ID/UP,2017
46.0,PROVINCIAL,ALIANZA ACUERDO POR EL CAMBIO,ID/UP/CDN/MV,2017
47.0,PROVINCIAL,PSC LISTA 6 - MPIMI LISTA 61,PSC/MPMI,2017
49.0,PROVINCIAL,ALIANZA ACUERDO PROVINCIAL DE UNIDAD EN LA DIVERSIDAD,MUPP/CDN,2017
50.0,PROVINCIAL,ALIANZA ELECTORAL ENTRE EL MOVIMIENTO PATRIA ALTIVA I SOBERANA PAIS  LISTA 35 Y EL MOVIMIENTO ACCION REGIONAL POR LA EQUIDAD ARE LISTA 61 PARA LA PARTICIPACION EN EL PROCESO ELECTORAL DE ELECCION DE ASAMBLEISTAS POR LA PROVINCIA DE LOJA DE 19 DE FEBRERO DE 2017,MPAIS/ARE,2017
52.0,PROVINCIAL,IZQUIERDA DEMOCRATICA-INTEGRACION DEMOCRATICA,ID/IDC,2017
53.0,PROVINCIAL,ACUERDO POR EL CAMBIO,UP/ID/PSE,2017
54.0,PROVINCIAL,ACUERDO PROVINCIAL,CDN/UP,2017
56.0,PROVINCIAL,ALIANZA ACUERDO POR EL CAMBIO,UP/ID,2017
57.0,PROVINCIAL,ALIANZA PARTIDO SOCIAL CRISTIANO - MACHETE,PSC/MACHETE,2017
58.0,PROVINCIAL,UNIDAD 10-18,FE/MUPP,2017
59.0,PROVINCIAL,ALIANZA LISTAS 35-62,MPAIS/MDP,2017
60.0,PROVINCIAL,ALIANZA PAIS MAR,MPAIS/MAR,2017
61.0,PROVINCIAL,MOVIMIENTO ALIANZA PAIS - FRENTE DE LUCHA CIUDADANA,MPAIS/MPFDLC,2017
62.0,PROVINCIAL,ALIANZA AVANZA 8 - PSC 6,PPA/PSC,2017
64.0,PROVINCIAL,ACUERDO POR EL CAMBIO,MI/UP,2017
65.0,PROVINCIAL,MOVIMIENTO ALIANZA PAIS LISTAS 35 Y EL MOVIMIENTO UNIDAD PRIMERO LISTAS 65,MPAIS/MPUP,2017
66.0,PROVINCIAL,CD1 - PK18,CDN/MUPP,2017
67.0,EXTERIOR,ACUERDO POR EL CAMBIO,UP/MUPP,2017
68.0,PROVINCIAL,ALIANZA ACUERDO POR EL CAMBIO 12-2,ID/UP,2017
70.0,PROVINCIAL,UNIDAD Y COMPROMISO PARA ZAMORA CHINCHIPE,PSC/PPA/MAS,2017
71.0,PROVINCIAL,ALIANZA DESPIERTA ORELLANENCE,PSP/PPA,2017
72.0,PROVINCIAL,ACUERDO POR EL CAMBIO,CDN/UP,2017
579.0,CANTONAL,MOVIMIENTO INDEPENDIENTE AMAZONICO (MIA),MIA,2017
580.0,CANTONAL,MOVIMIENTO PROGRESO PARA PINAS,NAN,2017
581.0,CANTONAL,MOVIMIENTO ESPERANZA POR UN CANTON PROSPERO-MECP,MECP,2017
582.0,CANTONAL,"MOVIMIENTO ""NUESTRA LLACTA""",NAN,2017
583.0,CANTONAL,MOVIMIENTO ESPINDOLA UNIDA,NAN,2017
584.0,PROVINCIAL,MOVIMIENTO POLITICO UNIDOS POR PASTAZA,MUPP,2017
585.0,PROVINCIAL,MOVIMIENTO UNA VIA,MUV,2017
586.0,CANTONAL,MOVIMIENTO FRENTE UNIDAD SALINENSE; F.U.S.,FUS,2017
587.0,PROVINCIAL,MOVIMIENTO POLITICO DE INTEGRACION OBRAS SON AMORES,MPIOSA,2017
588.0,NACIONAL,MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK,MUPP,2017
589.0,NACIONAL,MOVIMIENTO ALIANZA PAIS; PATRIA  ALTIVA I SOBERANA,MPAIS,2017
590.0,PARROQUIAL,MOVIMIENTO INDEPENDIENTE TRIUNFO UNIDO,NAN,2017
591.0,PROVINCIAL,MOVIMIENTO POLITICO RENOVACION,MPR,2017
592.0,CANTONAL,MOVIMIENTO INDEPENDIENTE PROGRESISTA PASAJE,NAN,2017
593.0,CANTONAL,MOVIMIENTO ACCION SOCIAL,NAN,2017
594.0,CANTONAL,MOVIMIENTO PROGRESISTA POR EL CAMBIO Y LA NUEVA DEMOCRACIA,NAN,2017
595.0,CANTONAL,MOVIMIENTO ALIANZA FRONTERIZA,NAN,2017
596.0,CANTONAL,SALCEDENSES  EN ACCION S.E.A.,NAN,2017
597.0,CANTONAL,"MOVIMIENTO POLITICO ""VIVIR BIEN - ALLY KAWSAY""",NAN,2017
598.0,PROVINCIAL,MOVIMIENTO AMAUTA YUYAY,MAY,2017
599.0,PROVINCIAL,MOVIMIENTO TIEMPO DE CAMBIO,MTC,2017
600.0,PROVINCIAL,NAPO VIVE,MNV,2017
601.0,PROVINCIAL,MOVIMIENTO POLITICO PUEBLO,MPP,2017
602.0,PROVINCIAL,MOVIMIENTO DEL PUEBLO,MDP,2017
603.0,PROVINCIAL,MOVIMIENTO AMAZONICO ECUATORIANO,MAC,2017
604.0,CANTONAL,MOVIMIENTO DE UNIDAD CANTONAL BANDOLA VIVE,NAN,2017
605.0,CANTONAL,MOVIMIENTO POLITICO UNIDAD PROGRESISTA,NAN,2017
606.0,CANTONAL,MOVIMIENTO CAMBIO; INTEGRIDAD Y ORDEN (CAMINO),NAN,2017
607.0,CANTONAL,MOVIMIENTO IZQUIERDISTA MACARENO,NAN,2017
608.0,CANTONAL,MOVIMIENTO FUERZA CATAMAYO,NAN,2017
609.0,CANTONAL,MOVIMIENTO CATAMAYO UNIDO,NAN,2017
610.0,CANTONAL,MOVIMIENTO  5 DE FEBRERO (M 5F),NAN,2017
611.0,PARROQUIAL,MOVIMIENTO SOLO UNIDOS AVANZAMOS AL PROGRESO (M.S.U.A.P),NAN,2017
612.0,CANTONAL,"MOVIMIENTO ""PUEBLO NUEVO DE CORAZON""",NAN,2017
613.0,PARROQUIAL,"MOVIMIENTO ""REGENERACION DEMOCRATICA"" REDE",NAN,2017
614.0,NACIONAL,MOVIMIENTO CONCERTACION,MC,2017
615.0,PARROQUIAL,MOVIMIENTO INTERCULTURAL PARA UN GOBIERNO AMIGO (MINGA),MINGA,2017
616.0,CANTONAL,MOVIMIENTO AUTONOMO REVOLUCIONARIO; MAR,MAR,2017
617.0,CANTONAL,MOVIMIENTO BOLIVARIANO DE RESTAURACION FRONTERIZA,NAN,2017
618.0,NACIONAL,PARTIDO SOCIAL CRISTIANO,PSC,2017
619.0,PROVINCIAL,MOVIMIENTO DE ACCION REGIONAL DE EQUIDAD; ARE,ARE,2017
620.0,NACIONAL,"PARTIDO SOCIEDAD PATRIOTICA ""21 DE ENERO""",PSP,2017
621.0,PROVINCIAL,MOVIMIENTO  AUTONOMICO REGIONAL; MAR,MAR,2017
622.0,PROVINCIAL,MOVIMIENTO POLITICO FUERZA AMAZONICA,MPFA,2017
623.0,PROVINCIAL,MOVIMIENTO IGUALDAD,MI,2017
624.0,PROVINCIAL,MOVIMIENTO PROVINCIAL SALINAS INDEPENDIENTE,MPSI,2017
625.0,PROVINCIAL,MOVIMIENTO DE IDENTIDAD PROVINCIAL,MIP,2017
626.0,NACIONAL,PARTIDO SOCIALISTA ECUATORIANO,PSE,2017
627.0,CANTONAL,"MOVIMIENTO POLITICO INDEPENDIENTE ""UNIDOS POR TENA",NAN,2017
628.0,PROVINCIAL,MOVIMIENTO POLITICO  FRENTE DE LUCHA CIUDADANA,MPFDLC,2017
629.0,NACIONAL,MOVIMIENTO SOCIEDAD UNIDA MAS ACCION; SUMA,SUMA,2017
630.0,CANTONAL,MOVIMIENTO AGRARIO DE INTEGRACION SAN MIGUEL; MAIS,NAN,2017
631.0,CANTONAL,"MOVIMIENTO REINVINDICADOR AMAZONICO ""MRA",NAN,2017
632.0,PROVINCIAL,MOVIMIENTO DE ACCION Y SERVICIO (M.A.S.).,MAS,2017
633.0,PROVINCIAL,MOVIMIENTO DE ACCION CIVICA DE HOMBRES Y MUJERES POR EL TRABAJO Y LA EQUIDAD; MACHETE,MACHETE,2017
634.0,PROVINCIAL,MOVIMIENTO POLITICO INDEPENDIENTE MUSHUK INTI,MPMI,2017
635.0,CANTONAL,MOVIMIENTO PODER POPULAR DE ROCAFUERTE,NAN,2017
636.0,CANTONAL,MOVIMIENTO PLAYASENSES AL CAMBIO,NAN,2017
637.0,CANTONAL,MOVIMIENTO DE INTEGRACION Y UNIDAD MIRENA,NAN,2017
638.0,CANTONAL,GALAPAGOS PODER CIUDADANO,NAN,2017
639.0,PARROQUIAL,MOVIMIENTO DE ACCION SOCIAL  M.A.S.,NAN,2017
640.0,CANTONAL,MOVIMIENTO POLITICO ALTERNATIVO DE TRABAJO INTEGRAL,NAN,2017
641.0,CANTONAL,MOVIMIENTO DE INTEGRACION POR UN GOBIERNO ALTERNATIVO,MINGA,2017
642.0,PARROQUIAL,MOVIMIENTO POLITICO PARROQUIAL   NUEVOS TALENTOS,NAN,2017
643.0,CANTONAL,MOVIMIENTO CANTONAL DEL PUEBLO,NAN,2017
644.0,CANTONAL,MOVIMIENTO POLITICO INDEPENDIENTE UNIDAD CASCALENA,NAN,2017
645.0,CANTONAL,MOVIMIENTO ACTIVO SALCEDENSE MAS,NAN,2017
646.0,CANTONAL,MOVIMIENTO FUERZA PROGRESISTA,NAN,2017
647.0,CANTONAL,MOVIMIENTO FUERZA NOBOLENA LIBRE Y DEMOCRATICA,NAN,2017
648.0,PROVINCIAL,MOVIMIENTO ORELLANENSE EN ACCION,MOA,2017
649.0,CANTONAL,MOVIMIENTO INDEPENDIENTE DEMOCRACIA POSITIVA,NAN,2017
650.0,CANTONAL,MOVIMIENTO CIUDADANO MILAGRENOS RENACEN,NAN,2017
651.0,CANTONAL,MOVIMIENTO INDEPENDIENTE FUERZA URCUQUI,NAN,2017
652.0,CANTONAL,YO SOY ECUATORIANO,NAN,2017
653.0,CANTONAL,MOVIMIENTO INDEPENDIENTE DE REINTEGRACION ACCION Y DEMOCRACIA (MIRAD),MIRAD,2017
654.0,CANTONAL,MOVIMIENTO DE INTEGRACION CANTONAL QUINSALOMENO,NAN,2017
655.0,CANTONAL,MOVIMIENTO CIUDADANO CEVALLENSE,NAN,2017
656.0,CANTONAL,MOVIMIENTO RENACE VILLAMIL VENCEREMOS RE.VI.VE.,NAN,2017
657.0,PARROQUIAL,MOVIMIENTO INTEGRACION JUVENTUD,NAN,2017
658.0,CANTONAL,MOVIMIENTO RENOVACION,NAN,2017
659.0,CANTONAL,PAUTE LIBRE,NAN,2017
660.0,CANTONAL,MOVIMIENTO DE INTEGRACION CANTONAL RENACER-M.I.C.R.,NAN,2017
661.0,CANTONAL,MOVIMIENTO UNIDAD HUAQUENA,NAN,2017
662.0,CANTONAL,MOVIMIENTO DE CIUDADANOS ACTIVOS,NAN,2017
663.0,PARROQUIAL,MOVIMIENTO GENERACION GUARUMOS GGM,NAN,2017
664.0,PARROQUIAL,"MOVIMIENTO POLITICO DE INTEGRACION Y DIGNIDAD ""CUMANDA""",NAN,2017
665.0,CANTONAL,MOVIMIENTO POLITICO CAMBIO Y PROGRESO,NAN,2017
666.0,CANTONAL,MOVIMIENTO SOCIAL PROVIVIENDA,NAN,2017
667.0,CANTONAL,"MOVIMIENTO CANTONAL PROMESA Y ACCION ""MCPA""",NAN,2017
668.0,PROVINCIAL,"MOVIMIENTO POLITICO ""FUERZA CIUDADANA""",MPFC,2017
669.0,CANTONAL,MOVIMIENTO ALTERNATIVO INDEPENDIENTE ZAPOTILLANO,NAN,2017
670.0,CANTONAL,MOVIMIENTO REIVINDICACION TRONCALE?A M.R.T.,NAN,2017
671.0,CANTONAL,MOVIMIENTO RUMINAHUI EN ACCION,NAN,2017
672.0,CANTONAL,MOVIMIENTO DE INTEGRACION Y ORIENTACION     M.I.O.,NAN,2017
673.0,CANTONAL,MOVIMIENTO RENOVADOR BABAHOYENSE M.R.B,NAN,2017
674.0,PROVINCIAL,"MOVIMIENTO LIBERTAD  Y  CAMBIO; ""LC""",MLC,2017
675.0,PROVINCIAL,MOVIMIENTO EMERGENTE DE TRANSPARENCIA Y ACCION POLITICA,MEDTAP,2017
676.0,NACIONAL,UNION ECUATORIANA,UE,2017
677.0,CANTONAL,MOVIMIENTO AL SOCIALISMO,NAN,2017
678.0,PROVINCIAL,FRENTE AMPLIO  PUEBLO UNIDO,FAPU,2017
679.0,CANTONAL,"MOVIMIENTO DE INTEGRACION POPULAR  ""MIP""",NAN,2017
680.0,PROVINCIAL,"MOVIMIENTO DE ACCION SOCIAL ""MAS""",MAS,2017
681.0,CANTONAL,MOVIMIENTO ALIANZA GENERANDO UNION Y ALTERNATIVAS,AGUA,2017
682.0,PROVINCIAL,SOCIAL CONSERVADOR DEL CARCHI,MSCDC,2017
683.0,PROVINCIAL,MOVIMIENTO PARTICIPA DEMOCRACIA RADICAL,MPDR,2017
684.0,CANTONAL,"MOVIMIENTO GANADERO BABA ""MGB""",NAN,2017
685.0,PROVINCIAL,MOVIMIENTO POLITICO SOMOS SANTO DOMINGO,MPSSD,2017
686.0,CANTONAL,MOVIMIENTO CIUDADANO SUPERACION Y CRECIMIENTO - SUCRE,NAN,2017
